Expected_ModelPred,Expected_PredValue,checkingstatus,duration,history,purpose,amount,savings,employ,installment,others,residence,property,age,otherplans,housing,cards,job,liable,tele,foreign,sex,TC
[0.00013741850852966309],0,A14,7,A33,A43,2376,A63,A74,3,A102,3,A124,38,A142,A151,3,A174,2,A192,A202,male,PerturbTC1
[0.00013741850852966309],0,A14,7,A33,A43,2376,A63,A74,3,A102,3,A124,38,A142,A151,3,A174,2,A192,A202,female,PerturbTC1
[0.00013741850852966309],0,A14,7,A33,A43,2376,A63,A74,3,A102,3,A124,70,A142,A151,3,A174,2,A192,A202,male,PerturbTC1
[0.00013741850852966309],0,A14,7,A33,A43,2376,A63,A74,3,A102,3,A124,70,A142,A151,3,A174,2,A192,A202,female,PerturbTC1
[0.00013741850852966309],0,A14,7,A33,A43,2376,A63,A74,3,A102,3,A124,65,A142,A151,3,A174,2,A192,A202,male,PerturbTC1
[0.00013741850852966309],0,A14,7,A33,A43,2376,A63,A74,3,A102,3,A124,65,A142,A151,3,A174,2,A192,A202,female,PerturbTC1
[0.00013741850852966309],0,A14,7,A33,A43,2376,A63,A74,3,A102,3,A124,74,A142,A151,3,A174,2,A192,A202,male,PerturbTC1
[0.00013741850852966309],0,A14,7,A33,A43,2376,A63,A74,3,A102,3,A124,74,A142,A151,3,A174,2,A192,A202,female,PerturbTC1
[0.00013741850852966309],0,A14,7,A33,A43,2376,A63,A74,3,A102,3,A124,68,A142,A151,3,A174,2,A192,A202,male,PerturbTC1
[0.00013741850852966309],0,A14,7,A33,A43,2376,A63,A74,3,A102,3,A124,68,A142,A151,3,A174,2,A192,A202,female,PerturbTC1
[0.00013741850852966309],0,A14,7,A33,A43,2376,A63,A74,3,A102,3,A124,43,A142,A151,3,A174,2,A192,A202,male,PerturbTC1
[0.00013741850852966309],0,A14,7,A33,A43,2376,A63,A74,3,A102,3,A124,43,A142,A151,3,A174,2,A192,A202,female,PerturbTC1
[0.00013741850852966309],0,A14,7,A33,A43,2376,A63,A74,3,A102,3,A124,55,A142,A151,3,A174,2,A192,A202,male,PerturbTC1
[0.00013741850852966309],0,A14,7,A33,A43,2376,A63,A74,3,A102,3,A124,55,A142,A151,3,A174,2,A192,A202,female,PerturbTC1
[0.00013741850852966309],0,A14,7,A33,A43,2376,A63,A74,3,A102,3,A124,64,A142,A151,3,A174,2,A192,A202,male,PerturbTC1
[0.00013741850852966309],0,A14,7,A33,A43,2376,A63,A74,3,A102,3,A124,64,A142,A151,3,A174,2,A192,A202,female,PerturbTC1
[0.00013741850852966309],0,A14,7,A33,A43,2376,A63,A74,3,A102,3,A124,75,A142,A151,3,A174,2,A192,A202,male,PerturbTC1
[0.00013741850852966309],0,A14,7,A33,A43,2376,A63,A74,3,A102,3,A124,75,A142,A151,3,A174,2,A192,A202,female,PerturbTC1
[0.00013741850852966309],0,A14,7,A33,A43,2376,A63,A74,3,A102,3,A124,19,A142,A151,3,A174,2,A192,A202,male,PerturbTC1
[0.00013741850852966309],0,A14,7,A33,A43,2376,A63,A74,3,A102,3,A124,19,A142,A151,3,A174,2,A192,A202,female,PerturbTC1
[0.00013741850852966309],0,A14,7,A33,A43,2376,A63,A74,3,A102,3,A124,62,A142,A151,3,A174,2,A192,A202,male,PerturbTC1
[0.00013741850852966309],0,A14,7,A33,A43,2376,A63,A74,3,A102,3,A124,62,A142,A151,3,A174,2,A192,A202,female,PerturbTC1
[0.00013741850852966309],0,A14,7,A33,A43,2376,A63,A74,3,A102,3,A124,59,A142,A151,3,A174,2,A192,A202,male,PerturbTC1
[0.00013741850852966309],0,A14,7,A33,A43,2376,A63,A74,3,A102,3,A124,59,A142,A151,3,A174,2,A192,A202,female,PerturbTC1
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,67,A143,A152,4,A171,1,A191,A201,male,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,67,A143,A152,4,A171,1,A191,A201,female,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,22,A143,A152,4,A171,1,A191,A201,male,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,22,A143,A152,4,A171,1,A191,A201,female,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,49,A143,A152,4,A171,1,A191,A201,male,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,49,A143,A152,4,A171,1,A191,A201,female,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,45,A143,A152,4,A171,1,A191,A201,male,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,45,A143,A152,4,A171,1,A191,A201,female,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,53,A143,A152,4,A171,1,A191,A201,male,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,53,A143,A152,4,A171,1,A191,A201,female,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,35,A143,A152,4,A171,1,A191,A201,male,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,35,A143,A152,4,A171,1,A191,A201,female,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,61,A143,A152,4,A171,1,A191,A201,male,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,61,A143,A152,4,A171,1,A191,A201,female,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,28,A143,A152,4,A171,1,A191,A201,male,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,28,A143,A152,4,A171,1,A191,A201,female,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,25,A143,A152,4,A171,1,A191,A201,male,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,25,A143,A152,4,A171,1,A191,A201,female,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,24,A143,A152,4,A171,1,A191,A201,male,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,24,A143,A152,4,A171,1,A191,A201,female,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,60,A143,A152,4,A171,1,A191,A201,male,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,60,A143,A152,4,A171,1,A191,A201,female,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,32,A143,A152,4,A171,1,A191,A201,male,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,32,A143,A152,4,A171,1,A191,A201,female,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,44,A143,A152,4,A171,1,A191,A201,male,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,44,A143,A152,4,A171,1,A191,A201,female,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,31,A143,A152,4,A171,1,A191,A201,male,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,31,A143,A152,4,A171,1,A191,A201,female,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,48,A143,A152,4,A171,1,A191,A201,male,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,48,A143,A152,4,A171,1,A191,A201,female,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,26,A143,A152,4,A171,1,A191,A201,male,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,26,A143,A152,4,A171,1,A191,A201,female,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,36,A143,A152,4,A171,1,A191,A201,male,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,36,A143,A152,4,A171,1,A191,A201,female,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,39,A143,A152,4,A171,1,A191,A201,male,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,39,A143,A152,4,A171,1,A191,A201,female,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,42,A143,A152,4,A171,1,A191,A201,male,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,42,A143,A152,4,A171,1,A191,A201,female,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,34,A143,A152,4,A171,1,A191,A201,male,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,34,A143,A152,4,A171,1,A191,A201,female,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,63,A143,A152,4,A171,1,A191,A201,male,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,63,A143,A152,4,A171,1,A191,A201,female,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,27,A143,A152,4,A171,1,A191,A201,male,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,27,A143,A152,4,A171,1,A191,A201,female,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,30,A143,A152,4,A171,1,A191,A201,male,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,30,A143,A152,4,A171,1,A191,A201,female,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,57,A143,A152,4,A171,1,A191,A201,male,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,57,A143,A152,4,A171,1,A191,A201,female,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,33,A143,A152,4,A171,1,A191,A201,male,OrigionalTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,33,A143,A152,4,A171,1,A191,A201,female,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,37,A143,A152,4,A171,1,A191,A201,male,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,37,A143,A152,4,A171,1,A191,A201,female,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,58,A143,A152,4,A171,1,A191,A201,male,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,58,A143,A152,4,A171,1,A191,A201,female,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,23,A143,A152,4,A171,1,A191,A201,male,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,23,A143,A152,4,A171,1,A191,A201,female,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,29,A143,A152,4,A171,1,A191,A201,male,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,29,A143,A152,4,A171,1,A191,A201,female,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,52,A143,A152,4,A171,1,A191,A201,male,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,52,A143,A152,4,A171,1,A191,A201,female,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,50,A143,A152,4,A171,1,A191,A201,male,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,50,A143,A152,4,A171,1,A191,A201,female,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,46,A143,A152,4,A171,1,A191,A201,male,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,46,A143,A152,4,A171,1,A191,A201,female,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,51,A143,A152,4,A171,1,A191,A201,male,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,51,A143,A152,4,A171,1,A191,A201,female,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,41,A143,A152,4,A171,1,A191,A201,male,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,41,A143,A152,4,A171,1,A191,A201,female,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,40,A143,A152,4,A171,1,A191,A201,male,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,40,A143,A152,4,A171,1,A191,A201,female,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,66,A143,A152,4,A171,1,A191,A201,male,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,66,A143,A152,4,A171,1,A191,A201,female,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,47,A143,A152,4,A171,1,A191,A201,male,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,47,A143,A152,4,A171,1,A191,A201,female,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,56,A143,A152,4,A171,1,A191,A201,male,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,56,A143,A152,4,A171,1,A191,A201,female,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,54,A143,A152,4,A171,1,A191,A201,male,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,54,A143,A152,4,A171,1,A191,A201,female,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,20,A143,A152,4,A171,1,A191,A201,male,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,20,A143,A152,4,A171,1,A191,A201,female,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,21,A143,A152,4,A171,1,A191,A201,male,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,21,A143,A152,4,A171,1,A191,A201,female,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,38,A143,A152,4,A171,1,A191,A201,male,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,38,A143,A152,4,A171,1,A191,A201,female,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,70,A143,A152,4,A171,1,A191,A201,male,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,70,A143,A152,4,A171,1,A191,A201,female,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,65,A143,A152,4,A171,1,A191,A201,male,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,65,A143,A152,4,A171,1,A191,A201,female,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,74,A143,A152,4,A171,1,A191,A201,male,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,74,A143,A152,4,A171,1,A191,A201,female,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,68,A143,A152,4,A171,1,A191,A201,male,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,68,A143,A152,4,A171,1,A191,A201,female,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,43,A143,A152,4,A171,1,A191,A201,male,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,43,A143,A152,4,A171,1,A191,A201,female,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,55,A143,A152,4,A171,1,A191,A201,male,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,55,A143,A152,4,A171,1,A191,A201,female,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,64,A143,A152,4,A171,1,A191,A201,male,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,64,A143,A152,4,A171,1,A191,A201,female,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,75,A143,A152,4,A171,1,A191,A201,male,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,75,A143,A152,4,A171,1,A191,A201,female,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,19,A143,A152,4,A171,1,A191,A201,male,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,19,A143,A152,4,A171,1,A191,A201,female,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,62,A143,A152,4,A171,1,A191,A201,male,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,62,A143,A152,4,A171,1,A191,A201,female,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,59,A143,A152,4,A171,1,A191,A201,male,PerturbTC2
[0.10405182838439941],0,A13,9,A30,A43,1478,A64,A71,4,A101,4,A123,59,A143,A152,4,A171,1,A191,A201,female,PerturbTC2
[0.00020897388458251953],0,A11,13,A31,A43,14391,A62,A72,1,A103,1,A121,67,A142,A152,1,A173,2,A192,A202,male,PerturbTC3
[0.00020897388458251953],0,A11,13,A31,A43,14391,A62,A72,1,A103,1,A121,67,A142,A152,1,A173,2,A192,A202,female,PerturbTC3
[0.00020897388458251953],0,A11,13,A31,A43,14391,A62,A72,1,A103,1,A121,22,A142,A152,1,A173,2,A192,A202,male,PerturbTC3
[0.00020897388458251953],0,A11,13,A31,A43,14391,A62,A72,1,A103,1,A121,22,A142,A152,1,A173,2,A192,A202,female,PerturbTC3
[0.00020897388458251953],0,A11,13,A31,A43,14391,A62,A72,1,A103,1,A121,49,A142,A152,1,A173,2,A192,A202,male,PerturbTC3
[0.00020897388458251953],0,A11,13,A31,A43,14391,A62,A72,1,A103,1,A121,49,A142,A152,1,A173,2,A192,A202,female,PerturbTC3
[0.00020897388458251953],0,A11,13,A31,A43,14391,A62,A72,1,A103,1,A121,45,A142,A152,1,A173,2,A192,A202,male,PerturbTC3
[0.00020897388458251953],0,A11,13,A31,A43,14391,A62,A72,1,A103,1,A121,45,A142,A152,1,A173,2,A192,A202,female,PerturbTC3
[0.00020897388458251953],0,A11,13,A31,A43,14391,A62,A72,1,A103,1,A121,53,A142,A152,1,A173,2,A192,A202,male,PerturbTC3
[0.00020897388458251953],0,A11,13,A31,A43,14391,A62,A72,1,A103,1,A121,53,A142,A152,1,A173,2,A192,A202,female,PerturbTC3
[0.00020897388458251953],0,A11,13,A31,A43,14391,A62,A72,1,A103,1,A121,35,A142,A152,1,A173,2,A192,A202,male,PerturbTC3
[0.00020897388458251953],0,A11,13,A31,A43,14391,A62,A72,1,A103,1,A121,35,A142,A152,1,A173,2,A192,A202,female,OrigionalTC3
[0.00020897388458251953],0,A11,13,A31,A43,14391,A62,A72,1,A103,1,A121,61,A142,A152,1,A173,2,A192,A202,male,PerturbTC3
[0.00020897388458251953],0,A11,13,A31,A43,14391,A62,A72,1,A103,1,A121,61,A142,A152,1,A173,2,A192,A202,female,PerturbTC3
[0.00020897388458251953],0,A11,13,A31,A43,14391,A62,A72,1,A103,1,A121,28,A142,A152,1,A173,2,A192,A202,male,PerturbTC3
[0.00020897388458251953],0,A11,13,A31,A43,14391,A62,A72,1,A103,1,A121,28,A142,A152,1,A173,2,A192,A202,female,PerturbTC3
[0.00020897388458251953],0,A11,13,A31,A43,14391,A62,A72,1,A103,1,A121,25,A142,A152,1,A173,2,A192,A202,male,PerturbTC3
[0.00020897388458251953],0,A11,13,A31,A43,14391,A62,A72,1,A103,1,A121,25,A142,A152,1,A173,2,A192,A202,female,PerturbTC3
[0.00020897388458251953],0,A11,13,A31,A43,14391,A62,A72,1,A103,1,A121,24,A142,A152,1,A173,2,A192,A202,male,PerturbTC3
[0.00020897388458251953],0,A11,13,A31,A43,14391,A62,A72,1,A103,1,A121,24,A142,A152,1,A173,2,A192,A202,female,PerturbTC3
[0.00020897388458251953],0,A11,13,A31,A43,14391,A62,A72,1,A103,1,A121,60,A142,A152,1,A173,2,A192,A202,male,PerturbTC3
[0.00020897388458251953],0,A11,13,A31,A43,14391,A62,A72,1,A103,1,A121,60,A142,A152,1,A173,2,A192,A202,female,PerturbTC3
[0.00020897388458251953],0,A11,13,A31,A43,14391,A62,A72,1,A103,1,A121,32,A142,A152,1,A173,2,A192,A202,male,PerturbTC3
[0.00020897388458251953],0,A11,13,A31,A43,14391,A62,A72,1,A103,1,A121,32,A142,A152,1,A173,2,A192,A202,female,PerturbTC3
[0.00020897388458251953],0,A11,13,A31,A43,14391,A62,A72,1,A103,1,A121,44,A142,A152,1,A173,2,A192,A202,male,PerturbTC3
[0.00020897388458251953],0,A11,13,A31,A43,14391,A62,A72,1,A103,1,A121,44,A142,A152,1,A173,2,A192,A202,female,PerturbTC3
[0.00020897388458251953],0,A11,13,A31,A43,14391,A62,A72,1,A103,1,A121,31,A142,A152,1,A173,2,A192,A202,male,PerturbTC3
[0.00020897388458251953],0,A11,13,A31,A43,14391,A62,A72,1,A103,1,A121,31,A142,A152,1,A173,2,A192,A202,female,PerturbTC3
[0.00020897388458251953],0,A11,13,A31,A43,14391,A62,A72,1,A103,1,A121,48,A142,A152,1,A173,2,A192,A202,male,PerturbTC3
[0.00020897388458251953],0,A11,13,A31,A43,14391,A62,A72,1,A103,1,A121,48,A142,A152,1,A173,2,A192,A202,female,PerturbTC3
[0.00020897388458251953],0,A11,13,A31,A43,14391,A62,A72,1,A103,1,A121,26,A142,A152,1,A173,2,A192,A202,male,PerturbTC3
[0.00020897388458251953],0,A11,13,A31,A43,14391,A62,A72,1,A103,1,A121,26,A142,A152,1,A173,2,A192,A202,female,PerturbTC3
[0.00020897388458251953],0,A11,13,A31,A43,14391,A62,A72,1,A103,1,A121,36,A142,A152,1,A173,2,A192,A202,male,PerturbTC3
[0.00020897388458251953],0,A11,13,A31,A43,14391,A62,A72,1,A103,1,A121,36,A142,A152,1,A173,2,A192,A202,female,PerturbTC3
[0.00020897388458251953],0,A11,13,A31,A43,14391,A62,A72,1,A103,1,A121,39,A142,A152,1,A173,2,A192,A202,male,PerturbTC3
[0.00020897388458251953],0,A11,13,A31,A43,14391,A62,A72,1,A103,1,A121,39,A142,A152,1,A173,2,A192,A202,female,PerturbTC3
[0.00020897388458251953],0,A11,13,A31,A43,14391,A62,A72,1,A103,1,A121,42,A142,A152,1,A173,2,A192,A202,male,PerturbTC3
[0.00020897388458251953],0,A11,13,A31,A43,14391,A62,A72,1,A103,1,A121,42,A142,A152,1,A173,2,A192,A202,female,PerturbTC3
[0.00020897388458251953],0,A11,13,A31,A43,14391,A62,A72,1,A103,1,A121,34,A142,A152,1,A173,2,A192,A202,male,PerturbTC3
[0.00020897388458251953],0,A11,13,A31,A43,14391,A62,A72,1,A103,1,A121,34,A142,A152,1,A173,2,A192,A202,female,PerturbTC3
[0.00020897388458251953],0,A11,13,A31,A43,14391,A62,A72,1,A103,1,A121,63,A142,A152,1,A173,2,A192,A202,male,PerturbTC3
[0.00020897388458251953],0,A11,13,A31,A43,14391,A62,A72,1,A103,1,A121,63,A142,A152,1,A173,2,A192,A202,female,PerturbTC3
[0.00020897388458251953],0,A11,13,A31,A43,14391,A62,A72,1,A103,1,A121,27,A142,A152,1,A173,2,A192,A202,male,PerturbTC3
[0.00020897388458251953],0,A11,13,A31,A43,14391,A62,A72,1,A103,1,A121,27,A142,A152,1,A173,2,A192,A202,female,PerturbTC3
[0.00020897388458251953],0,A11,13,A31,A43,14391,A62,A72,1,A103,1,A121,30,A142,A152,1,A173,2,A192,A202,male,PerturbTC3
[0.00020897388458251953],0,A11,13,A31,A43,14391,A62,A72,1,A103,1,A121,30,A142,A152,1,A173,2,A192,A202,female,PerturbTC3
[0.00020897388458251953],0,A11,13,A31,A43,14391,A62,A72,1,A103,1,A121,57,A142,A152,1,A173,2,A192,A202,male,PerturbTC3
[0.00020897388458251953],0,A11,13,A31,A43,14391,A62,A72,1,A103,1,A121,57,A142,A152,1,A173,2,A192,A202,female,PerturbTC3
[0.00020897388458251953],0,A11,13,A31,A43,14391,A62,A72,1,A103,1,A121,33,A142,A152,1,A173,2,A192,A202,male,PerturbTC3
[0.00020897388458251953],0,A11,13,A31,A43,14391,A62,A72,1,A103,1,A121,33,A142,A152,1,A173,2,A192,A202,female,PerturbTC3
[0.00020897388458251953],0,A11,13,A31,A43,14391,A62,A72,1,A103,1,A121,37,A142,A152,1,A173,2,A192,A202,male,PerturbTC3
[0.00020897388458251953],0,A11,13,A31,A43,14391,A62,A72,1,A103,1,A121,37,A142,A152,1,A173,2,A192,A202,female,PerturbTC3
[0.00020897388458251953],0,A11,13,A31,A43,14391,A62,A72,1,A103,1,A121,58,A142,A152,1,A173,2,A192,A202,male,PerturbTC3
[0.00020897388458251953],0,A11,13,A31,A43,14391,A62,A72,1,A103,1,A121,58,A142,A152,1,A173,2,A192,A202,female,PerturbTC3
[0.00020897388458251953],0,A11,13,A31,A43,14391,A62,A72,1,A103,1,A121,23,A142,A152,1,A173,2,A192,A202,male,PerturbTC3
[0.00020897388458251953],0,A11,13,A31,A43,14391,A62,A72,1,A103,1,A121,23,A142,A152,1,A173,2,A192,A202,female,PerturbTC3
[0.00020897388458251953],0,A11,13,A31,A43,14391,A62,A72,1,A103,1,A121,29,A142,A152,1,A173,2,A192,A202,male,PerturbTC3
[0.00020897388458251953],0,A11,13,A31,A43,14391,A62,A72,1,A103,1,A121,29,A142,A152,1,A173,2,A192,A202,female,PerturbTC3
[0.00020897388458251953],0,A11,13,A31,A43,14391,A62,A72,1,A103,1,A121,52,A142,A152,1,A173,2,A192,A202,male,PerturbTC3
